15280:8167,12332,75530,3126,59005,698,564,3477,41249,25910
15288:568,84,302,654,866,8,354,58,361,301
15289:5545,17,8011,11780,149,89259,7273,101393,72027,508
15297:60884,113231,88139,5906,20941,116842,38535,37887,41438,261
15308:27070,157,327,2548,17,3196,197,4546,8,302
15333:58,17,8171,31622,8,84,591,302,654,564
15340:17,495,58,84,354,1476,616,6,76,138
15352:888,654,29,17,58,616,54135,1410,76,650
15366:17,3,84,3234,616,162,354,285,1567,138
15375:17,58,654,1196,302,616,364,162,363,32
15378:361,24533,17,70,76,100559,72691,35798,109307,48886
15385:654,3,49217,495,58,84,354,616,866,1102
15388:1382,32737,138,17,354,654,521,518,986,780
15394:33051,285,17,654,302,6,58,616,62,354
15433:71593,86514,33653,34808,12039,116324,6921,116454,17,28790
15434:20008,9656,48210,16151,16501,3481,34959,81719,25177,31760
15442:986,2301,226,1749,5767,1884,780,14557,13544,2241
15451:5051,17,59132,616,654,302,70211,58,8,93710
15469:3378,22713,83810,186,8161,75721,43085,7649,45191,22929
15495:5567,17,101602,285,302,616,654,58,76,650
15496:832,49530,79756,8360,533,17,2195,76,8066,535
15503:899,6450,17,496,947,15242,2935,22538,84,302
15525:24890,29,84,354,361,162,289,138,301,650
15551:1102,302,354,518,654,76,616,58,1913,301
15587:11270,6223,16861,54390,16866,22238,36646,58463,20396,30547
15591:901,226,1337,17,48042,76,67582,5975,13971,47678
15599:217,6836,81,42137,17,8709,12412,28402,37976,302
15601:2031,1102,17,354,302,654,6,301,616,564
15604:5542,17431,58,654,302,84,8,591,542,6
15609:591,17,58,861,302,654,99981,1424,76,650
15621:168,90065,719,20368,984,1867,5480,76,21318,43925
15640:14202,42805,17,60780,120934,70083,302,654,33454,95592
15648:4671,17,76,8759,6425,115898,12861,62355,24673,55118
15654:28732,840,81,66875,13790,17,18034,30681,226,119462
15690:17,931,27085,49576,3704,108805,710,6328,117213,76
15724:38177,17,302,654,58,28785,25219,36070,616,7841
15737:28446,12594,168,70,17,12022,35873,37535,719,76
15752:1102,302,654,8,354,616,58,301,518,76
15760:62155,366,15540,17,94,3067,35589,31938,4619,15521
15774:2614,17,8860,70,95751,12090,76,984,168,378
15782:8,57535,17,518,84,68858,2108,1589,302,11547
15794:52797,21562,17,96989,33609,17106,89447,90597,30682,616
15809:8673,4798,17,10316,91186,57567,15553,245,76,81
15835:378,2982,523,32656,27613,44134,69008,119615,42444,542
15857:1039,17,1102,8,84,245,15,354,301,101
15858:40,20382,10039,3568,68709,17,2139,5097,31606,76
15866:650,17,302,616,654,58,48819,1196,62,6353
15882:1001,17,226,986,780,140,302,654,564,731
15889:31723,14793,197,10541,13049,115586,840,5627,6155,109961
15890:28140,1202,17424,113497,302,32044,17,60959,654,58
15908:7945,118413,63779,68812,43803,19302,43186,28613,45956,15499
15914:675,19059,15771,17,302,654,616,58,650,8
15917:901,17,16448,302,654,119481,58,98153,76,616
15918:25714,8284,59544,95672,34772,56473,616,18884,62685,813
15950:168,8860,984,719,463,76,661,1326,1528,2103
15963:97466,17,564,302,650,25764,866,654,236,616
15977:17,224,654,302,58,182,354,616,84,3855
15999:17,1057,245,327,15,301,103,787,736,61
16008:6469,7560,17,654,302,58,245,8,616,84
16043:8588,11488,57108,1449,17,51865,60564,119932,508,302
16065:559,654,29,42526,58,616,84,26199,726,6
16088:45,4173,17,654,58,107281,6,616,285,52396
16093:224,17,245,302,363,654,58,61,787,32
16097:8927,57791,8783,4146,25351,5357,8129,684,28389,21500
16112:654,29,58,17,650,591,6,84,8,76
16122:23813,14202,302,22634,654,58,84,616,650,866
16141:709,19169,302,58,654,224,182,866,650,616
16151:84,17,58,302,518,22047,70,736,16949,301
16167:986,3423,70,140,780,5767,1888,7211,3137,61585
16169:30911,79869,1050,6243,1102,33830,11843,102035,2305,37952
16185:2268,41526,17,10137,15999,245,20994,100035,66693,9271
16187:10902,17804,95206,12438,81,17,226,2601,30650,76
16217:719,22715,2153,984,2318,76,463,5480,1400,23287
16233:14892,17220,1614,3426,44069,9711,5928,17,7238,654
16234:8860,1400,984,2103,5480,15949,168,1740,661,5488
16238:17,56631,91209,866,97782,13381,33247,32509,109123,63200
16277:508,17,654,302,616,289,39415,650,76,11870
16287:56211,6116,17,616,84059,89560,774,1471,6247,4364
16292:67305,84239,73556,17,81,205,226,29,70,76
16305:510,302,17,654,53322,58,76,616,84,866
16309:58,17,76,302,84,591,354,736,650,8
16330:97,10930,179,60815,17,654,289,162,542,564
16335:17,654,302,84,591,289,7623,301,650,518
16337:34196,1616,24016,24225,28590,78913,10983,17992,83102,34330
16338:17,98967,2140,100950,13079,518,54680,327,79582,8
16411:2614,197,2548,27070,13049,3370,8069,27094,20525,18269
16422:30911,79869,2305,302,6243,84,2668,33830,11843,9618
16447:361,654,302,84,58,76,1102,8,70,16452
16449:92128,14884,3752,119264,95752,803,45447,26886,17440,81
16465:69563,32257,37332,10684,67812,58227,104381,33833,23161,20498
16474:4349,17,616,302,58,84,41207,354,76,518
16495:1127,2950,17,947,20549,29774,2058,866,678,1539
16515:3423,226,1888,140,2379,2241,3374,22597,780,13544
16522:709,5465,17,354,84,302,70,654,301,7194
16525:76,17,39162,564,43991,698,58274,616,302,44226
16530:41961,1382,15466,17,245,131,2200,302,364,165
16553:1187,17,4187,6450,302,901,84,654,94,22538
16554:8870,18287,10930,8016,17,2733,1410,58,616,33285
16568:98884,52713,52440,109180,17,47606,36212,37071,1023,1382
16628:17,10459,22740,616,302,654,58,542,22348,402
16639:13460,29475,719,34322,8860,5480,2642,8733,661,10267
16640:1389,302,58,654,8016,8,650,861,542,76
16641:6387,1913,1102,17,38857,354,518,8,654,361
16642:59616,2852,46328,459,17,52098,7590,616,2015,76
16674:3250,84,17,302,356,354,654,564,1102,616
16710:23299,29977,17,34030,11998,25013,80117,654,322,18492
16714:709,17,2024,78420,866,564,650,8788,302,698
16796:104811,64422,24439,111867,22711,44915,72768,93727,17014,31969
16799:2292,55146,17,72214,698,4880,76,60716,500,361
16812:18867,8860,463,5480,984,168,1326,1400,1147,719
16815:9435,4562,2543,7622,19152,17486,8867,56048,10722,695
16839:17,29,58,84,354,616,76,70,138,650
16859:24481,101934,114572,17,6263,866,669,68693,40197,76
16878:302,654,58,2583,866,591,650,431,8,151
16887:2059,119,654,616,302,58,944,3233,363,84
16890:17,89935,616,302,654,58,76,8,518,508
16926:65,17,302,138,58,654,6759,518,542,616
16929:67019,10316,4586,4798,17,97579,14082,9867,245,20361
16954:4083,3057,3223,766,6346,2657,4522,84,654,302
16983:17,84,654,289,591,8,650,302,518,162
17006:29,709,17,289,650,654,616,302,1196,564
17007:654,29,1762,354,58,8,2570,616,138,866
17020:72613,302,17,654,58,616,21573,650,8,76
17034:2139,866,1164,17,8818,1377,1995,33748,546,7194
17053:17,1684,302,616,654,88492,58,25764,15790,8
17056:58,654,29,4871,17,4,11358,24824,591,650
17074:13696,102939,1749,4021,4639,37082,95682,17,71034,103099
17099:58,17,119069,650,7273,302,564,13652,861,20557
17117:96317,15868,17,931,87336,947,38896,710,92671,7403
17118:356,568,18867,17,58,554,2669,616,8,285
17158:45783,509,54685,7862,4040,5975,116054,30490,533,14814
17159:2618,60391,6969,16654,17,108570,616,1030,542,28861
17164:17,226,81,76,302,866,654,9438,1462,698
17165:1089,17,302,616,654,787,378,1578,650,486
17191:18867,71607,17,106411,226,7014,654,17140,81,35977
17193:51158,28759,85001,131,17,46689,45955,287,18757,119
17195:86747,302,15660,616,17,86504,89881,71203,2624,654
17208:56217,385,805,13389,22801,28166,23098,48992,39619,22333
17241:20872,17,48346,21307,65046,302,80369,9846,21694,616
17251:10622,83789,57152,97311,168,1326,16639,8860,10267,984
17254:30771,84943,105897,111262,17,669,866,76,81,302
17266:17,302,58,84,354,29,866,616,76,6
17267:17,97560,17440,1535,138,70,718,654,76,302
17272:302,654,616,650,289,866,1102,564,361,301
17278:840,197,18791,5627,13049,18269,4179,8069,13995,10997
17297:7471,17,302,654,616,58,13002,84,518,395
17328:1764,32,118663,120942,17,564,650,5417,616,58
17358:1103,14129,302,654,690,58,84,616,1239,273
17363:17,616,302,58,654,6,322,1196,285,162
17440:41141,6901,17,5041,1119,7198,891,302,616,654
17448:97351,12697,96620,10886,49343,42479,12190,69325,509,7669
17473:54866,8552,85570,23832,33601,94491,81206,3360,93277,42798
17475:650,302,616,354,84,29,289,301,95858,866
17477:6824,10039,3568,17,56946,698,2265,40,890,564
17492:654,58,1102,354,84,138,866,301,76,1476
17522:15155,176,17,35482,508,34405,53190,71598,1644,81066
17528:17,20185,616,654,302,6,364,58,102262,4592
17547:12253,21367,27284,33364,27789,43989,17,49106,14321,18020
17551:7333,4364,25733,8587,43541,17,31410,37695,27255,5761
17606:17,58,1527,8,650,302,564,542,654,245
17624:84,302,654,58,518,69793,616,866,76,1762
17625:8427,533,4671,10981,1352,12861,9855,12820,17316,1011
17688:3915,84,302,3368,14685,518,654,58,60317,616
17689:97,302,654,1762,518,58,616,301,866,736
17695:15377,121011,18785,302,73435,14715,654,20851,84,699
17716:25956,102013,112914,51677,1718,14283,40222,9554,34975,41451
17749:302,30906,654,354,76,58,7194,358,2139,1728
17753:2467,8730,654,29,17,58,616,84,354,650
17810:11476,7334,68064,17,34158,8759,88646,55909,14259,11855
17812:302,48,654,616,84,58,354,8,944,736
17813:12763,77733,9848,39000,65232,56527,17,12710,120803,31609
17844:22002,12332,14841,17,30629,10048,43424,616,3054,76
17890:29543,67080,2406,21572,92494,121696,14966,7448,23523,1176
17897:2059,38329,29,84,58,354,1102,616,518,726
17921:11671,925,785,17546,686,5439,17,48914,6127,13737
17922:34143,17,2583,54089,11649,4687,22219,1099,70,226
17972:1477,109470,6798,17,226,47248,43801,9583,90030,1462
17993:17123,17,27705,302,14035,654,616,58,17653,76
18039:10647,8,17,84,564,51864,92211,650,616,58
18042:69034,17,815,120962,3512,16674,56534,42538,508,93206
18070:4513,2696,1002,441,1827,17,15724,378,353,2714
18101:17,5189,25165,43615,17723,245,302,1744,931,441
18127:262,113913,17,3423,226,780,30581,1784,500,986
18147:947,654,84,302,899,58,866,57500,8,361
18163:32639,17,302,837,654,58,616,59987,84,29
18166:353,1951,17,16514,302,654,596,58,616,17569
18182:9477,302,88874,120801,72749,17186,719,76,168,26274
18186:1744,1102,302,654,354,899,58,8,301,518
18187:40098,32972,57136,17,90620,32370,11493,1131,885,8
18200:81,1749,3956,140,1888,986,109442,61651,17403,3423
18208:30533,8066,19378,4562,20339,23641,31157,2543,22132,4625
18211:60815,1102,302,654,8,58,616,354,947,301
18212:564,17,76,120560,302,616,654,84,866,111997
18273:780,3423,24591,262,226,116981,5767,500,17,2241
18284:14202,12483,17,289,354,27690,654,84,8,518
18306:220,1360,58,17,510,302,616,84,354,650
18360:124,17,47836,226,1044,35055,518,508,564,654
18384:591,17,302,58,654,2669,76,650,182,8
18392:11604,6353,58,17,591,302,66591,2382,654,8
18404:5345,17,596,302,12641,654,616,58,61328,115278
18411:22,18867,974,17,4550,76,106,103035,226,10598
18417:302,591,654,58,861,84,11459,301,650,354
18491:8,9015,17,28667,91863,81,14059,86907,70,3423
18510:654,17,302,616,58,495,66,84,1866,1196
18561:24032,85656,50463,39860,17,68947,49652,46178,98736,58835
18571:97,8276,29,654,17,58,84,616,3234,650
18616:650,106677,302,866,654,58,84,76,224,616
18648:440,90000,15366,12611,56023,32798,67355,31054,7904,85239
18657:17,34325,122839,73512,8,105801,20103,302,654,224
18663:17,224,21410,302,182,236,58,654,616,650
18686:2614,11626,17,302,564,866,53110,34070,650,698
18690:8066,1397,5975,4889,1073,17,2510,23181,94568,9054
18709:47658,121945,17,76,16208,1462,2139,15238,654,358
18712:38152,59616,2523,26193,75801,68735,116831,44272,111043,32239
18810:29,17,84,101,518,6,591,8,301,302
18815:32285,18096,60072,22,17,121531,32075,616,508,76
18827:31223,61242,115122,1787,115925,30539,63960,76,104851,88540
18836:749,1866,188,17,51331,22219,654,58,81128,616
18845:2361,3632,99733,6759,17,40662,616,61,32,654
18852:26312,18877,25662,57773,12270,26567,27296,75234,59840,7021
18901:289,77914,654,29,616,84,58,354,76,138
18944:67153,10118,92508,31659,98498,37715,120400,17326,17,1394
18965:9788,82547,73278,77561,117872,102000,33912,17,109033,5328
19001:1940,302,34289,654,6908,616,58,24170,84,866
19010:654,52521,17,58,370,84,27108,354,3234,138
19019:116,901,5581,17,302,521,654,301,84,58
19032:10173,17,59438,103917,122207,564,650,58,302,616
19049:774,1524,970,17,3506,8536,61346,4487,3434,8871
19051:654,19615,3476,210,11720,87636,29,17,58,51649
19062:36134,13419,12071,88124,17,15196,118305,121840,9332,7707
19065:34309,104871,66418,16823,17,38549,8891,70612,121315,19924
19069:10660,24145,15335,17,5287,67271,25117,4268,44257,354
19094:100700,4239,87430,16564,55169,44795,17,46136,62330,55953
19102:58,654,29,53315,84,76,354,138,97857,8
19130:34752,17,302,616,654,32,15,58,564,1196
19163:35625,10041,19697,2880,3172,8848,6434,1712,12990,3328
19165:11043,17,2950,947,14569,2058,302,84,74093,116151
19176:11785,46316,24835,41105,2071,19419,35847,28980,17,4128
19198:659,168,984,5480,2103,760,719,463,8860,20732
19199:4755,12016,7831,2416,10041,95967,78632,8848,3172,1352
19243:31845,53566,74905,13910,7856,17,302,654,99664,13289
19246:4018,302,654,58,361,866,84,354,138,301
19277:20525,3196,24752,157,197,10541,63563,40266,14793,13049
19307:5097,53761,17,55944,2139,113437,76,18614,42640,6220
19308:84,302,354,654,58,301,138,650,8,29
19320:17,27070,302,76,7160,58,654,2548,616,1352
19355:20415,654,17861,3159,2139,76,616,64043,1970,58
19410:5466,47265,27250,86550,29540,71470,12582,5145,19065,78377
19422:17,67302,4590,95765,302,564,866,650,57761,654
19434:24854,63874,92483,17,76,40,33131,106949,4744,35319
19446:17,58105,616,76,302,88161,58,8,564,656
19452:302,17,138,654,84,518,56473,70,301,1102
19462:17,2030,94,302,1405,245,486,131,15254,654
19468:709,29,654,58,354,84,138,63692,616,301
19475:2869,500,7305,87110,81,17,46436,62168,698,76
19482:4174,1587,17,44456,82016,302,654,616,354,32
19517:58,302,654,616,84,8,76,2369,54704,101
19528:40537,15529,81,7475,3739,41813,30662,13767,9790,14251
19554:1102,17,58,518,10376,591,654,302,354,650
19626:731,302,654,84,866,58,361,301,76,1102
19682:17,58477,302,616,654,58,76,650,542,162
19692:1606,33232,25733,5761,17,4364,10531,65949,46312,30151
19757:13785,15420,698,115197,76,57407,8981,5663,17,1069
19759:14081,719,94658,17,2318,5738,984,5480,12722,661
19788:25946,16044,22423,17,302,102563,81493,58,111558,43519
19832:790,59814,77618,21813,32060,76168,17,1249,120456,16619
19847:354,4032,4205,17,302,58,616,70,84,2224
19882:785,18239,302,361,84,866,354,899,76,654
19985:37569,17,58,616,14519,302,76,84,76566,354
20059:970,25003,17,654,58,302,616,84,354,76
20067:18025,4364,1119,68854,110585,25486,17007,17,14439,39648
20073:2139,17,361,109161,23113,2194,1164,6636,1995,813
20074:33130,97559,46234,37348,72538,23467,21438,83010,81993,63947
20095:17,108069,84,518,302,24711,616,10171,48793,654
20160:17227,38304,118396,19972,226,76,5738,168,95780,81
20220:285,8105,654,29,58,616,690,84,944,650
20234:1102,29,17,58,616,70,2570,8,736,866
20299:2537,12601,84,493,510,803,542,1180,61,153
20305:8322,43597,93366,17,48088,123339,24933,6926,76,866
20316:302,654,84,616,116700,354,76,301,8,224
20319:44,17,114801,105776,302,89068,103289,14195,4959,112750
20334:17,3937,29221,736,616,302,650,5729,654,58
20360:16662,729,29,17,58,84,361,354,138,76
20378:302,616,654,8,58,84,23124,361,518,508
20379:8167,12332,17527,23528,25910,6725,95303,10453,3126,349
20380:2162,17,1102,496,354,947,15242,518,6450,302
20438:26165,76265,28323,39684,8563,6181,23213,7212,32568,40800
20441:48,17,302,224,654,1187,616,58,62,596
20443:31598,1023,17,302,654,194,616,787,656,58
20456:93145,17,302,654,787,46764,650,616,76,356
20465:17,23426,302,10122,616,654,58,106976,42662,21645
20473:80985,4555,4889,81507,533,75199,1397,30490,8772,2510
20498:17,8,1044,84,654,302,616,76,58,13112
20512:11662,21344,13817,84156,564,18082,17,111833,1352,30888
20520:1131,38804,47372,61880,82700,110934,3808,30943,17,23370
20545:37653,70803,76,17,698,40,14435,508,2139,16947
20546:1405,559,119,967,17,138,84,289,650,518
20549:28684,5922,16275,17,65646,17118,34593,616,8420,98902
20550:11080,26363,48660,17,81824,95026,4364,899,39025,115112
20553:17,302,361,596,58,5991,29,354,84,616
20572:54188,17,76,302,616,70,736,654,81,226
20582:11741,79964,53324,17,102850,53105,73038,15819,302,21223
20607:29,58,17,84,616,354,518,6,9748,138
20624:112211,1614,17,26481,1476,123213,866,1023,16553,302
20628:17,1102,302,654,8,354,518,58,616,245
20655:10930,17,616,302,654,107456,13671,1410,28716,58
20684:3423,3374,780,986,1749,3137,90800,140,13544,2241
20697:463,76,719,26792,17,5480,984,1400,8860,661
20735:1405,12495,14617,899,8213,87205,97,8794,86049,71148
20807:84057,66768,117512,48420,29542,107182,87775,17,121030,23235
20809:30861,17,885,76,16995,36466,27492,19330,32623,866
20812:33552,30786,25783,5287,9520,3506,2715,245,3618,13
20857:62839,6531,31022,9889,83521,99048,17,102404,866,669
20872:7000,17,81,76,91626,19820,40,1682,11992,17318
20892:1382,73670,7758,17,36088,5790,23467,302,122594,654
20911:16722,17,109458,13422,4964,52020,518,56379,654,616
20926:17,616,48,302,1187,654,2158,58,76,84
20950:55137,17,25746,855,46874,302,48112,209,41836,32487
20973:19984,17,616,10121,302,61,654,58,902,32
20985:20836,1176,96993,23523,16701,17,14966,25940,361,3484
21028:974,10466,13901,22,302,654,84,58,616,7624
21030:40552,76,17,10154,564,2139,40,31797,16969,81
21032:21416,28027,62157,8190,17,72921,302,71795,4393,645
21033:1344,17,18270,287,302,654,101645,16156,354,84
21037:7703,3514,37744,68254,76,17,14184,12001,698,564
21080:17,109731,115493,302,48819,5287,616,654,8,103
21082:45423,53341,10503,10404,49329,32351,72271,37068,90568,104130
21120:17,302,6400,17273,58,35418,616,84,866,29
21140:361,2583,302,654,84,354,58,7048,76,301
21149:9246,65704,616,17,302,654,58,6,8,15
21160:68408,226,17,5914,5319,10981,533,5975,11590,76
21164:17,302,84,654,100348,43981,14531,650,866,361
21207:306,17,16816,1589,4532,60115,51685,13832,14029,654
21220:1352,10041,2880,189,8848,5450,5624,7880,12990,1712
21256:12916,26326,67446,19399,10021,16898,6741,18568,75971,36022
21318:2851,84364,1451,2068,226,378,51454,72350,64731,17
21448:709,302,866,8355,58,654,76,616,79687,650
21469:14202,7171,35144,17,616,76,89602,542,61680,999
21505:217,81,17,7516,8709,95632,302,5295,262,76
21518:302,654,58,866,1102,100864,76,616,596,224
21542:39853,110787,61151,17118,168,17786,1400,27483,17,2318
21543:197,3196,10541,13049,18791,157,5627,48961,840,2548
21551:100084,49056,100977,48623,13050,115290,71500,17,866,669
21585:6387,22507,12832,2848,31633,76,17,5214,1149,28132
21599:1949,17,13910,302,654,76,616,11423,224,58
21608:749,236,116,17,302,899,654,354,6,58
21617:29,17,84,101,6,650,354,1102,8,322
21712:19264,58,17,591,302,650,654,8,61,56704
21714:84727,119847,10130,104506,91779,48138,37681,3681,4755,6503
21722:302,866,650,654,58,84,361,616,182,354
21723:9943,17,58,3937,616,650,40,15720,8,302
21737:79112,67735,840,11155,81940,17,93682,21695,45654,64938
21763:749,17,58,29,84,591,5553,650,354,6
21787:4173,17,654,364,302,6,2030,32,58,616
21794:749,28650,17,654,52063,302,38934,15423,58,616
21834:28724,61897,19128,17,67572,84,8,616,95399,518
21838:5480,168,984,8860,17,661,72,801,2318,7711
21853:23245,116782,87209,17,69320,6139,27296,26205,102983,302
21869:8322,90800,3307,7623,92211,18921,70164,14906,17,73123
21908:709,302,654,361,58,354,84,944,8016,76
21912:2982,11626,28541,81,70,226,17,1023,3423,138
21931:29,1202,17424,1761,39958,113497,94897,60959,17,120136
21943:463,81593,29969,36244,76,81,48649,3315,28553,17
21947:654,302,616,289,866,76,650,301,29,1102
21967:24835,2071,19419,35847,17,48265,20379,28433,1131,11916
21968:3855,17,22349,25491,245,654,113913,302,58,363
22003:48,17,1187,302,2162,866,654,76,84,1119
22012:29069,88326,76619,5975,97670,1397,20641,6563,603,9054
22036:12725,18293,17,11234,302,654,616,155,650,22672
22060:1405,17,110328,654,58,302,76,616,116099,866
22109:1348,58,302,654,8,84,650,76,518,564
22111:224,17,13832,97807,24902,14029,302,225,60570,1825
22116:15201,17,302,81,654,5217,58,361,616,780
22158:361,17,12776,84,70,3389,354,224,2139,302
22164:34143,709,17,354,302,654,5581,301,1023,736
22165:17,84,302,518,654,58,76,616,5581,70
22173:70335,74713,33851,8484,11482,59924,1435,52866,41718,40770
22176:46215,16036,42511,827,4444,2347,8470,17798,441,17995
22184:17,29,654,58,14685,616,76,1589,84,650
22198:17,302,616,654,95858,58,8,76,542,650
22222:378,1057,32558,17,899,8579,8151,891,774,1187
22226:64960,18691,63032,17,1435,32829,8321,92916,5522,19302
22245:58676,28632,37647,17498,47346,17,76,22059,21150,23595
22246:4446,66729,18207,53253,17625,7356,30467,16396,6187,7458
22263:654,29,58,616,84,76,354,138,8,301
22286:1389,8579,16740,28489,17,86,88184,37982,34849,5929
22326:23913,29819,113412,21718,39547,2547,10501,110684,46620,37390
22337:13821,984,168,463,719,7711,9874,2103,76,17
22372:4051,17,51339,564,698,13944,2139,866,108427,650
22382:17,42896,302,5303,654,58,16097,8,616,485
22399:70095,4755,1352,14508,18627,17,8454,46855,20806,10503
22427:65,302,654,616,58,118575,354,84,76,866
22430:650,17,289,302,654,616,8,13927,322,1196
22436:58,591,17,650,1196,302,8,224,654,70
22459:9885,23266,3642,302,654,18604,58,10856,75710,76
22465:54223,17,217,3423,76,262,226,500,302,986
22469:168,1013,7180,1400,719,671,1528,8860,2153,984
22476:296,17,29,654,58,616,84,650,6,76
22483:17,654,302,76,616,20114,138,5664,866,8
22501:511,117327,866,17,6491,11120,11392,18239,546,302
22574:63483,47330,99574,65797,70292,83859,22978,66150,65923,39237
22579:81,48076,3423,140,88170,6202,1888,22597,3137,226
22581:564,302,17,108599,654,15787,353,354,58,14894
22586:17,5702,302,118275,2739,616,654,9413,76,15540
22592:17,58,3864,554,654,616,302,1589,8,322
22624:4547,16465,4513,6315,1002,1256,5083,5122,67878,3618
22639:8525,654,29,17,61692,591,650,84,289,87900
22675:36721,74077,115016,67800,107507,24484,500,67755,40426,53195
22685:17,245,15,654,302,322,58,6,363,616
22699:302,654,93927,58,84,616,866,650,301,69939
22703:48210,17,2069,698,76,30581,98252,8197,358,1344
22748:17,591,29,654,58,861,76,650,15583,138
22755:17,15598,873,28261,1825,302,3704,245,947,65
22759:17,61651,122912,302,564,650,81,66439,866,226
22794:52268,75629,16782,20823,83854,15483,736,99128,17,16165
22799:77650,302,866,76,58,654,22419,1102,616,224
22806:110602,17,66067,61680,20060,58,76,616,302,55564
22808:87922,84082,84972,42246,20488,17,24610,480,24731,12722
22835:17,361,302,654,84,58,596,1969,239,354
22844:17,616,302,84,289,76,354,518,650,596
22850:17,7552,1127,2058,61239,2220,6397,84,1359,18139
22863:56415,80636,3290,7440,57917,2852,35168,35426,76,39438
22867:115083,17,4671,51440,17486,12861,302,1748,9435,22668
22887:17,8,84,616,302,654,24101,76,508,564
22888:2369,29,17,58,84,616,8,354,6,650
22979:2292,18239,32616,17,11671,37506,48914,500,686,21970
22983:29,17,654,944,58,616,650,113763,70,564
23114:20396,55285,3423,81,140,17317,66439,75832,17713,8456
23133:3514,40136,31118,584,12993,46643,73460,40734,17,4797
23183:7180,20023,5480,168,2582,760,801,15603,13497,8860
23208:5008,18507,105081,100422,17,875,51405,2162,4275,95370
23221:17,302,1245,44474,654,19235,650,58,866,76
23229:10617,7153,16995,885,49397,38984,32623,17,30581,76
23234:17,27070,112749,5111,157,197,616,8,3196,10541
23244:17,302,654,58,616,5702,650,76,8,138
23311:31468,7401,8518,72768,24439,17,30808,866,669,76
23335:30490,14606,13481,51099,533,20442,109868,87044,8772,57437
23367:83508,93316,49911,5274,20820,101560,17,62703,20836,89210
23433:48,654,29,1102,354,58,138,8,76,736
23452:17,616,84,289,354,302,6,29,76,2030
23569:17,10039,354,254,302,2265,546,698,500,650
23587:31973,7211,17,15355,26914,73235,44348,90067,98068,42047
23606:1527,4755,6601,106146,23191,2880,109744,10041,1352,9455
23653:5083,4513,22371,1340,10853,13,3618,16465,8928,10426
23686:58,17,554,84,518,302,12056,616,564,1804
23699:285,17,38969,302,616,654,32925,58,47363,518
23714:510,302,17,654,58,53322,616,76,866,84
23779:32329,17,14626,654,302,58,616,76,4964,6
23785:2008,8213,3468,49789,813,67192,17,1009,30257,8
23827:54389,2241,17,3423,780,8511,22597,262,226,3137
23828:24348,10503,27291,116797,105330,17,1609,21882,13335,14508
23919:17,77357,866,2950,14669,302,7334,27632,787,13108
23934:35447,17,14328,8,5228,616,302,12910,21106,22
23943:23604,616,118575,17,102438,654,58,302,95436,71022
23959:58,17,616,84,8,518,302,354,15,6
23961:103535,66259,45982,73229,90103,47330,81360,38986,30111,6938
23962:10898,19320,5954,17,33999,9514,10408,52896,89405,853
23997:56750,168,984,1528,2318,661,8860,801,4394,1326
24018:654,84,29,2162,70,138,1119,1102,58,301
24061:3583,35,17876,5069,5303,22056,76508,42227,25211,35628
24083:17,302,654,616,84,58,354,8,83905,518
24158:33152,49890,99188,21207,57974,51505,2967,582,8167,25910
24175:11453,18261,40405,64802,69915,92797,47864,120448,62229,17
24184:30112,17,873,84037,1539,21614,69552,1825,76,302
24185:13832,17,182,27479,32755,302,1245,654,616,42785
24199:124,12776,24823,17,1606,4364,89502,119,7333,76
24219:302,654,58,84,616,2094,1102,866,650,76
24236:122,18867,17,302,90417,654,616,8,76,564
24262:33009,44376,5398,60620,7851,53988,80334,16669,82704,75651
24269:302,64643,866,67453,654,84,58,361,8,76
24418:104247,28790,62680,63481,17,16258,43024,76480,71593,28894
24581:3476,2375,17,226,96714,302,122970,111739,654,301
24631:62812,17,122872,54476,94981,616,20712,7846,58,654
24639:35486,65,6491,17,115685,115745,18239,500,616,16079
24669:28729,106146,22312,76,23311,81,15138,1632,120147,866
24715:20192,1119,70528,17,60068,89552,4299,22486,245,1187
24731:322,17,302,654,616,76,866,22696,58,45925
24748:89560,17,302,33957,13523,3392,226,51857,76,138
24804:42586,10044,34264,97917,18044,14445,119160,12128,117330,38946
24849:1119,2162,302,84,875,654,947,354,70,15242
24909:17,564,650,138,698,81,1462,616,84,354
24917:18321,53444,3750,120890,155,75644,3584,108487,57596,35315
24920:13161,12300,17,302,654,616,7621,58,2955,8
24947:56962,7984,87565,48819,17,70659,49051,616,73437,3793
24949:1217,17,361,394,302,837,650,58,285,2185
24981:29,84,58,866,1102,361,301,76,70,616
25000:302,654,58,616,866,22740,1102,76,81,650
25084:1348,17,790,302,616,654,19656,224,1245,58
25085:17,302,654,616,84,866,76,518,289,4753
25115:302,654,866,58,1102,224,616,354,361,76
25118:17,9514,58,302,8,616,654,289,11571,84
25147:17,302,654,76,354,254,546,84,70,58
25171:17,112391,302,75322,76,654,45720,616,13302,58
25181:8325,1352,102709,10041,2880,1527,189,1712,17,12820
25189:378,17,76,10068,1376,698,1208,2139,70,654
25255:5658,52371,92215,8200,49813,17,31977,79687,18913,46108
25260:6307,55716,36036,76,40,4880,83310,83714,358,17
25283:46761,46215,17,1002,4513,95141,16465,6315,3618,33762
25296:361,302,654,84,58,354,76,1102,518,301
25384:17,596,302,654,58,616,5991,1969,76,650
25448:14498,15991,49869,74315,40,31350,574,8747,9655,107609
25619:65,10707,302,9686,654,58,616,91215,84,138
